woreda_name,environ_var_code,week_epidemiar,ref_value,ref_sd,ref_yrcount,ref_max,ref_uq,ref_median,ref_lq,ref_min
Chole,lst_mean,34,15.97265458,0.56909816,12,17.40306200,15.99514575,15.85184100,15.61000850,15.37242200
Chole,lst_mean,35,16.10292825,0.62370053,12,17.49178200,16.28514475,15.92758700,15.75749225,15.21765100
Chole,lst_mean,36,16.21824550,0.61232321,12,17.43291800,16.33549950,16.08352900,15.96329525,15.12948100
Chole,lst_mean,37,16.57516617,0.45891733,12,17.55610100,16.63785050,16.49463150,16.34423400,15.95766000
Chole,lst_mean,38,16.34721642,0.44501055,12,17.14610300,16.67176900,16.25849450,16.05607975,15.72024600
Chole,lst_mean,39,16.26150908,0.48271225,12,16.90883700,16.62854275,16.30788850,15.98499625,15.26376400
Chole,lst_mean,40,15.92964142,0.50748348,12,17.11600200,16.09751350,15.93726150,15.61475750,15.10090200
Chole,lst_mean,41,15.98809492,0.67029144,12,17.33840100,16.24479850,15.91829200,15.49554000,15.06245300
Chole,lst_mean,42,15.96341600,0.53926967,12,16.88199600,16.37997775,15.82596400,15.54284975,15.35827400
Chole,lst_mean,43,15.83737183,0.41413421,12,16.52711200,16.14700225,15.70430700,15.52261925,15.34382500
Chole,lst_mean,44,15.64314783,0.34569210,12,16.29602900,15.90670525,15.64377450,15.39206275,15.19331300
Chole,lst_mean,45,15.44384233,0.52168468,12,16.20742000,15.84562075,15.46282100,15.12972875,14.40264100
Chole,lst_mean,46,15.47284875,0.38615319,12,16.34292500,15.67654075,15.36044800,15.26284850,14.92864700
Chole,lst_mean,47,15.61703692,0.28250732,12,16.13608000,15.83523625,15.61152800,15.33347025,15.28290300
Chole,lst_mean,48,15.26334525,0.43096294,12,15.85512100,15.59456150,15.36428250,14.80086625,14.68570600
Chole,lst_mean,49,15.36000200,0.69579285,12,16.44395600,15.99683825,15.10413250,14.90810625,14.39017200
Chole,lst_mean,50,15.51313275,0.69690598,12,16.82021600,15.87807525,15.35162300,15.10894100,14.38669200
Chole,lst_mean,51,15.57287242,1.04405322,12,17.35302300,16.13294175,15.52481250,14.97067450,13.71945600
Chole,lst_mean,52,15.65965938,0.85970800,13,17.28713500,16.05125000,15.69417800,15.19808600,14.26617500
Chole,ndvi,1,0.10764938,0.20705697,13,0.53393900,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,2,0.20947350,0.22036044,12,0.48799300,0.39952575,0.19260950,0.00000000,0.00000000
Chole,ndvi,3,0.20615075,0.21673485,12,0.46106400,0.41127950,0.17739500,0.00000000,0.00000000
Chole,ndvi,4,0.10179133,0.18568103,12,0.46918500,0.09021000,0.00000000,0.00000000,0.00000000
Chole,ndvi,5,0.28406675,0.17389671,12,0.45525600,0.38097950,0.36259400,0.25509300,0.00000000
Chole,ndvi,6,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,7,0.34311400,0.11550691,12,0.45551500,0.38948650,0.35827550,0.33781125,0.00000000
Chole,ndvi,8,0.02943492,0.10196554,12,0.35321900,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,9,0.21379475,0.19118294,12,0.43159200,0.37488925,0.31955150,0.00000000,0.00000000
Chole,ndvi,10,0.16529175,0.20521818,12,0.44214900,0.37381650,0.00000000,0.00000000,0.00000000
Chole,ndvi,11,0.14115683,0.21140602,12,0.49143600,0.35544000,0.00000000,0.00000000,0.00000000
Chole,ndvi,12,0.25274733,0.19093677,12,0.47309900,0.38608400,0.34266250,0.00000000,0.00000000
Chole,ndvi,13,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,14,0.45176633,0.09321543,12,0.58949700,0.52502100,0.47278400,0.36004700,0.33517200
Chole,ndvi,15,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,16,0.40574342,0.25709918,12,0.68282900,0.58136000,0.49482000,0.28328100,0.00000000
Chole,ndvi,17,0.13315700,0.24296778,12,0.61740300,0.11961125,0.00000000,0.00000000,0.00000000
Chole,ndvi,18,0.31078917,0.32629323,12,0.67106300,0.62937500,0.26372600,0.00000000,0.00000000
Chole,ndvi,19,0.30926833,0.32873859,12,0.70059200,0.64077725,0.23824550,0.00000000,0.00000000
Chole,ndvi,20,0.16022100,0.29030358,12,0.66792400,0.14935475,0.00000000,0.00000000,0.00000000
Chole,ndvi,21,0.46490008,0.28490016,12,0.70453100,0.64068275,0.60554800,0.36854475,0.00000000
Chole,ndvi,22,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,23,0.55865250,0.18292573,12,0.69296500,0.63168900,0.60204550,0.56471700,0.00000000
Chole,ndvi,24,0.05063642,0.17540969,12,0.60763700,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,25,0.33671575,0.29809600,12,0.61853300,0.57959275,0.54415100,0.00000000,0.00000000
Chole,ndvi,26,0.26137200,0.32395358,12,0.67426800,0.61554400,0.00000000,0.00000000,0.00000000
Chole,ndvi,27,0.20358392,0.30163578,12,0.65571600,0.56429675,0.00000000,0.00000000,0.00000000
Chole,ndvi,28,0.40188908,0.30357611,12,0.69465500,0.63900500,0.55626000,0.00000000,0.00000000
Chole,ndvi,29,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,30,0.59865558,0.04729750,12,0.66504300,0.62874650,0.61322550,0.55406050,0.51949600
Chole,ndvi,31,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,32,0.49452133,0.29899922,12,0.68799700,0.66429650,0.65984800,0.45054825,0.00000000
Chole,ndvi,33,0.15988750,0.28924899,12,0.64199300,0.15937425,0.00000000,0.00000000,0.00000000
Chole,ndvi,34,0.33825600,0.35347900,12,0.69326900,0.67718075,0.32258050,0.00000000,0.00000000
Chole,ndvi,35,0.33638358,0.35190368,12,0.70724700,0.67017500,0.31969950,0.00000000,0.00000000
Chole,ndvi,36,0.17621825,0.31895804,12,0.73225600,0.17156525,0.00000000,0.00000000,0.00000000
Chole,ndvi,37,0.51708975,0.31289102,12,0.75491000,0.69605600,0.67526350,0.49146825,0.00000000
Chole,ndvi,38,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,39,0.63000425,0.20110409,12,0.72823800,0.71190175,0.68427400,0.66814350,0.00000000
Chole,ndvi,40,0.06092850,0.21106252,12,0.73114200,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,41,0.40026792,0.35408902,12,0.73813400,0.68078300,0.65589050,0.00000000,0.00000000
Chole,ndvi,42,0.27391342,0.34015496,12,0.71109100,0.63867200,0.00000000,0.00000000,0.00000000
Chole,ndvi,43,0.20827692,0.30770192,12,0.63861900,0.61434975,0.00000000,0.00000000,0.00000000
Chole,ndvi,44,0.43724250,0.32384754,12,0.71203100,0.64501275,0.63973950,0.00000000,0.00000000
Chole,ndvi,45,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,46,0.60384792,0.05498107,12,0.68363200,0.63598025,0.59327550,0.58029050,0.48123800
Chole,ndvi,47,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Chole,ndvi,48,0.40677933,0.24837259,12,0.63489700,0.55697275,0.51925700,0.35817375,0.00000000
Chole,ndvi,49,0.15190450,0.27482333,12,0.61303200,0.14982050,0.00000000,0.00000000,0.00000000
Chole,ndvi,50,0.23827942,0.24973569,12,0.50775300,0.48491975,0.21108700,0.00000000,0.00000000
Chole,ndvi,51,0.25897342,0.27250837,12,0.56674000,0.53034450,0.21722400,0.00000000,0.00000000
Chole,ndvi,52,0.27841900,0.23025913,13,0.49690500,0.46538100,0.41736200,0.00000000,0.00000000
Chole,totprec,1,2.51224315,1.87989634,13,4.98041700,4.15771300,3.18357200,0.18905400,0.00000000
Chole,totprec,2,1.86418008,2.27218604,12,5.45571200,3.81573575,0.49957150,0.00000000,0.00000000
Chole,totprec,3,2.16445983,2.30271537,12,7.63948400,3.54205125,1.36442150,0.22610925,0.00000000
Chole,totprec,4,2.20153217,3.03117529,12,10.28756400,3.24769475,1.03939100,0.00000000,0.00000000
Chole,totprec,5,3.35822517,2.56971381,12,7.09083700,5.33234200,3.32285950,1.30373275,0.00000000
Chole,totprec,6,3.13650033,2.49441936,12,6.54647300,5.40858100,2.89513900,1.02033225,0.00000000
Chole,totprec,7,6.12790308,9.40445630,12,34.28911100,6.63544500,4.30260450,0.12747875,0.00000000
Chole,totprec,8,9.03498717,16.58451203,12,60.01549000,7.58645225,5.39465400,0.13726075,0.00000000
Chole,totprec,9,3.28782983,5.07183440,12,16.21993600,3.66886450,1.40838400,0.00000000,0.00000000
Chole,totprec,10,15.84101825,20.00450666,12,58.00978500,26.14396200,4.73706500,0.84560025,0.00000000
Chole,totprec,11,12.10783717,24.59416352,12,67.56773200,4.74755900,0.82614300,0.00000000,0.00000000
Chole,totprec,12,28.69537300,26.62903023,12,80.65199300,50.35295250,25.63155650,5.47232475,0.00000000
Chole,totprec,13,25.99675483,39.44575183,12,129.34193600,41.83361550,3.31247000,0.49307100,0.00000000
Chole,totprec,14,27.51557017,24.47376553,12,62.17605700,49.77909050,25.75706450,3.92006650,0.15618900
Chole,totprec,15,33.33849975,26.58723916,12,82.47435500,52.46510700,24.91554450,11.60774575,6.29585200
Chole,totprec,16,29.83795933,33.36169641,12,95.01449300,53.45600850,19.66516850,2.07057050,0.00000000
Chole,totprec,17,52.13639117,40.15635657,12,136.09528700,77.26512525,34.89810500,24.24929500,11.46402500
Chole,totprec,18,29.70922258,25.43778531,12,80.47262500,49.57087175,20.99422500,8.88079450,0.00000000
Chole,totprec,19,27.57390442,40.97846068,12,152.44149600,27.06128250,18.58255200,7.57382725,0.00000000
Chole,totprec,20,19.58564517,13.68797675,12,37.61980900,32.20534750,20.67851600,10.80582800,0.28558200
Chole,totprec,21,14.78626358,14.51180327,12,50.80038700,22.02247200,11.10831200,3.85326225,0.00000000
Chole,totprec,22,15.26924067,17.40596526,12,44.71256500,24.75682450,6.54004800,2.01922900,0.58962600
Chole,totprec,23,21.32087717,14.61723534,12,50.83279300,27.21570150,18.09901500,14.66304800,0.00000000
Chole,totprec,24,23.68937967,13.95892161,12,46.71881600,32.76593900,25.40207000,16.62233700,1.40185500
Chole,totprec,25,25.64617375,19.48900858,12,68.95453500,39.42167300,21.75200250,13.64863050,0.00000000
Chole,totprec,26,20.03095617,15.77153906,12,51.85135500,28.95076200,19.12384850,6.57384625,0.35685900
Chole,totprec,27,40.42315275,27.55848104,12,77.58288200,61.28191675,49.23841250,10.28932900,1.80249700
Chole,totprec,28,53.62661433,25.16404248,12,110.41569700,62.28767050,58.46032350,32.56731900,15.38352300
Chole,totprec,29,40.22861892,23.03851901,12,74.59203600,58.48944575,42.13241450,21.87401250,3.07912900
Chole,totprec,30,31.32769758,23.90670230,12,88.03660400,37.85992175,29.74112350,19.27036725,1.89371400
Chole,totprec,31,39.64335350,17.72585257,12,68.42414800,51.36154350,38.97983400,35.26059900,7.72484000
Chole,totprec,32,30.76624250,15.01284810,12,61.25974100,39.24807250,29.91691400,23.70189400,0.00000000
Chole,totprec,33,41.99053508,15.77042651,12,74.92222200,50.45742600,40.34129950,29.58871325,22.12473100
Chole,totprec,34,42.08429933,23.76634514,12,78.62460400,55.50691825,41.11933050,29.00156700,0.00000000
Chole,totprec,35,43.08682250,19.10388446,12,68.31202700,56.40349450,49.03746250,30.95268000,0.11946700
Chole,totprec,36,30.67306767,24.24542961,12,87.93170500,37.38894350,32.08956150,17.51039950,0.00000000
Chole,totprec,37,35.62170942,19.80862235,12,75.99736200,45.45735975,32.60591000,25.75912825,4.05841400
Chole,totprec,38,17.94887883,14.48118800,12,58.29084100,19.25217300,17.17548400,8.68007100,2.43765200
Chole,totprec,39,39.98362483,36.19385481,12,117.12753500,61.82748125,35.73402350,11.60550700,0.35899600
Chole,totprec,40,35.99535400,46.12010131,12,144.96572300,59.67788725,10.33446350,1.13610650,0.00000000
Chole,totprec,41,9.01003817,16.00738578,12,54.26831800,7.91250350,2.45165600,0.27049925,0.00000000
Chole,totprec,42,11.07602992,18.47067265,12,54.65120200,11.56620800,1.09599050,0.48817700,0.00000000
Chole,totprec,43,15.29817558,27.25242086,12,92.72804800,17.16847250,1.81084050,0.46006425,0.00000000
Chole,totprec,44,4.01308000,8.12704998,12,27.80581200,5.32126850,0.00000000,0.00000000,0.00000000
Chole,totprec,45,5.85332692,9.46621392,12,32.28091700,5.12032475,2.86241150,0.25918150,0.00000000
Chole,totprec,46,8.80234275,16.52091338,12,59.76136200,7.02070175,5.77588250,0.52327400,0.00000000
Chole,totprec,47,5.48188733,4.59186585,12,14.17269700,8.48569650,4.09162700,2.35607975,0.00000000
Chole,totprec,48,3.99497200,6.88523638,12,24.16614600,3.85225875,1.85804500,0.00000000,0.00000000
Chole,totprec,49,0.16298167,0.42660662,12,1.49822500,0.11149000,0.00000000,0.00000000,0.00000000
Chole,totprec,50,2.44738017,5.39676594,12,19.09993700,2.76520925,0.15023000,0.00000000,0.00000000
Chole,totprec,51,1.85980200,2.57358328,12,6.93994000,4.09084825,0.05564100,0.00000000,0.00000000
Chole,totprec,52,5.01336285,3.86510768,13,11.55403100,6.85372900,3.80310500,2.83410700,0.00000000
Choman Guduru,lst_mean,1,19.57623600,0.46361746,13,20.32341900,19.89090200,19.53808400,19.21766800,18.87488700
Choman Guduru,lst_mean,2,19.50295058,0.58102245,12,20.09879400,19.85265575,19.71779600,19.32674325,18.24071900
Choman Guduru,lst_mean,3,19.93508633,0.67026456,12,21.08610600,20.34837250,19.95853100,19.47843625,18.87129400
Choman Guduru,lst_mean,4,20.27763325,0.59361597,12,21.08788900,20.74804325,20.17204700,19.96725800,19.20107900
Choman Guduru,lst_mean,5,20.68958067,0.66815594,12,21.64465400,21.14615850,20.55541150,20.20825675,19.73254500
Choman Guduru,lst_mean,6,20.93144092,0.66727540,12,22.00889100,21.40433025,20.72031650,20.40404300,20.04604400
Choman Guduru,lst_mean,7,20.95254075,1.16514220,12,22.93733400,21.68657450,20.99319400,20.41025575,18.50238000
Choman Guduru,lst_mean,8,21.12020517,1.18827227,12,22.44014500,22.05258575,21.54958800,20.58232050,18.76977600
Choman Guduru,lst_mean,9,21.60603233,0.93898422,12,23.32206600,22.15222700,21.73490950,21.01096925,19.76205200
Choman Guduru,lst_mean,10,21.50856392,1.39880539,12,23.49112800,22.49131850,21.68243500,20.34385475,19.35955600
Choman Guduru,lst_mean,11,21.40118325,1.15989074,12,23.13612100,22.17165325,21.76265950,20.72361875,18.97918500
Choman Guduru,lst_mean,12,21.60375783,1.04699141,12,23.28259000,22.36299150,21.58004750,20.88155450,19.77187900
Choman Guduru,lst_mean,13,21.79725150,0.89474757,12,23.32171900,22.21848225,21.66490400,21.47051050,19.82243100
Choman Guduru,lst_mean,14,21.70829583,0.92478152,12,22.94523000,22.60215275,21.65852750,20.86045875,20.53421600
Choman Guduru,lst_mean,15,21.36414983,0.80842406,12,22.79588600,21.80250025,21.19690450,20.77941600,20.33643300
Choman Guduru,lst_mean,16,21.87934392,0.98420998,12,23.99953500,22.24761100,21.63700900,21.27097000,20.52145300
Choman Guduru,lst_mean,17,20.57735300,1.35510150,12,22.38142800,21.41999925,20.93602900,19.77184125,17.93849300
Choman Guduru,lst_mean,18,20.49282017,1.80506083,12,23.39054200,21.61878925,20.28651800,19.38747950,17.28862100
Choman Guduru,lst_mean,19,21.04687217,1.50615999,12,23.10377200,22.10855850,20.96695750,20.24534475,18.56776700
Choman Guduru,lst_mean,20,20.11781050,1.33397502,12,22.03353500,21.03759875,20.20251550,19.26912375,18.21395300
Choman Guduru,lst_mean,21,19.60158383,0.75480037,12,21.08097100,19.99562750,19.45835000,18.99948950,18.61816400
Choman Guduru,lst_mean,22,19.27148242,0.88961191,12,20.99506900,19.90607100,19.26819900,18.43841075,18.16173500
Choman Guduru,lst_mean,23,18.85022392,0.71889309,12,20.43647100,19.21713050,18.88168450,18.23035850,18.00329500
Choman Guduru,lst_mean,24,18.33842258,0.47002994,12,19.17751900,18.68168350,18.31550200,17.89553875,17.80648700
Choman Guduru,lst_mean,25,17.99475783,0.56083129,12,18.95603700,18.30983525,18.09715750,17.49320650,17.03135600
Choman Guduru,lst_mean,26,17.71255033,0.41583687,12,18.31189400,18.08013125,17.73813400,17.54025975,16.96276300
Choman Guduru,lst_mean,27,17.24138583,0.67673814,12,18.53354900,17.44113775,17.35085700,16.69354250,16.18313800
Choman Guduru,lst_mean,28,17.10575242,0.68986680,12,17.94858600,17.64650700,17.26378600,16.57809650,15.93513100
Choman Guduru,lst_mean,29,17.06012017,0.61285703,12,18.04782800,17.49808475,17.19851250,16.72095250,16.03401600
Choman Guduru,lst_mean,30,16.90468175,0.51204859,12,17.70583000,17.31122025,16.88411350,16.66576325,15.97507600
Choman Guduru,lst_mean,31,16.70545183,0.53618423,12,17.44996000,16.98808275,16.78526450,16.55483975,15.66736800
Choman Guduru,lst_mean,32,16.99021092,0.56792457,12,17.93617400,17.35048150,16.96942400,16.63108125,16.22964000
Choman Guduru,lst_mean,33,17.11120875,0.67784968,12,18.18601600,17.55833225,17.05214750,16.72154750,15.80812600
Choman Guduru,lst_mean,34,17.21956217,0.51218256,12,18.08832900,17.58250375,17.14058150,16.98862975,16.30175000
Choman Guduru,lst_mean,35,17.16348108,0.48455916,12,18.48730900,17.22661575,17.05693700,16.86511075,16.63036700
Choman Guduru,lst_mean,36,17.43553850,0.38712171,12,17.96115100,17.75455100,17.44928400,17.13014525,16.82080200
Choman Guduru,lst_mean,37,17.75655925,0.31684899,12,18.24407900,17.98109425,17.73521650,17.66334350,16.99359500
Choman Guduru,lst_mean,38,17.77165767,0.35395532,12,18.43382500,17.89028425,17.74540450,17.58632425,17.24691800
Choman Guduru,lst_mean,39,18.00260883,0.87669138,12,20.02801200,18.02430725,17.85928000,17.60401275,17.02600100
Choman Guduru,lst_mean,40,18.36563608,0.99389472,12,20.22147200,18.98505525,18.17208050,17.71305250,16.61122600
Choman Guduru,lst_mean,41,18.42425375,0.96593019,12,20.26676000,18.73576575,18.24609550,17.61779925,17.29554800
Choman Guduru,lst_mean,42,18.48931825,0.76085924,12,20.20912900,18.81969725,18.42100100,18.05239225,17.38947700
Choman Guduru,lst_mean,43,18.91196492,0.54214904,12,19.87588500,19.30455100,18.86668250,18.48636000,18.17442300
Choman Guduru,lst_mean,44,18.73841333,0.59148014,12,19.61191000,19.07709800,18.88573550,18.55293875,17.32825900
Choman Guduru,lst_mean,45,18.90767750,0.53505839,12,19.57311800,19.29953475,18.99198000,18.60262825,17.92045900
Choman Guduru,lst_mean,46,19.10093733,0.62987799,12,19.94615300,19.65107000,19.12604500,18.65192925,18.21581300
Choman Guduru,lst_mean,47,19.25988958,0.60805599,12,20.21572900,19.71019550,19.28360450,18.81757025,18.25733600
Choman Guduru,lst_mean,48,19.05542467,0.57734569,12,19.92607700,19.48597775,19.07016550,18.71958100,18.09218300
Choman Guduru,lst_mean,49,19.09579600,0.48149308,12,19.90970000,19.30403675,19.03463050,18.76917000,18.39072600
Choman Guduru,lst_mean,50,19.18324633,0.56685872,12,19.90651000,19.64535225,19.35850100,18.75740725,18.31648800
Choman Guduru,lst_mean,51,19.34798750,0.62388502,12,20.33198100,19.82127200,19.38194100,19.06766650,17.90698400
Choman Guduru,lst_mean,52,19.43475608,0.59114805,13,20.40895200,19.81023000,19.42782000,19.22338400,18.41534200
Choman Guduru,ndvi,1,0.10312300,0.19607969,13,0.45648000,0.00000000,0.00000000,0.00000000,0.00000000
Choman Guduru,ndvi,2,0.21430700,0.22416831,12,0.45786700,0.42456750,0.20262750,0.00000000,0.00000000
Choman Guduru,ndvi,3,0.20101692,0.21116276,12,0.43950400,0.39968900,0.17246150,0.00000000,0.00000000
Choman Guduru,ndvi,4,0.10407725,0.18851490,12,0.44091800,0.09970850,0.00000000,0.00000000,0.00000000
Choman Guduru,ndvi,5,0.29175817,0.17719542,12,0.43536900,0.39471300,0.37642200,0.26462850,0.00000000
Choman Guduru,ndvi,6,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Choman Guduru,ndvi,7,0.35552417,0.11397274,12,0.43142000,0.39662500,0.37971000,0.37037125,0.00000000
Choman Guduru,ndvi,8,0.03342433,0.11578529,12,0.40109200,0.00000000,0.00000000,0.00000000,0.00000000
Choman Guduru,ndvi,9,0.22286833,0.19775219,12,0.41703100,0.38316775,0.34900350,0.00000000,0.00000000
Choman Guduru,ndvi,10,0.16270667,0.20242238,12,0.44118200,0.36280075,0.00000000,0.00000000,0.00000000
Choman Guduru,ndvi,11,0.13579492,0.20096021,12,0.43230600,0.38341825,0.00000000,0.00000000,0.00000000
Choman Guduru,ndvi,12,0.26522117,0.19909743,12,0.48225500,0.39751450,0.36366500,0.00000000,0.00000000
Choman Guduru,ndvi,13,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Choman Guduru,ndvi,14,0.41507008,0.05096091,12,0.48558600,0.46276300,0.40017500,0.37509675,0.34791600
Choman Guduru,ndvi,15,0.00000000,0.00000000,12,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Choman Guduru,ndvi,16,0.33835850,0.21070940,12,0.53481300,0.47087150,0.41726450,0.26302725,0.00000000
Choman Guduru,ndvi,17,0.11037908,0.20063461,12,0.49436200,0.10369475,0.00000000,0.00000000,0.00000000
Choman Guduru,ndvi,18,0.25943267,0.27340322,12,0.56979500,0.52876475,0.21485550,0.00000000,0.00000000
Choman Guduru,ndvi,19,0.24541783,0.26077444,12,0.57906500,0.46901500,0.20430250,0.00000000,0.00000000
